encoderAngle	rotations	 potentiometerVoltage	ideal voltage
-2542.675781	7.062988281	2.30078125	2.330786133
-2543.291016	7.064697266	2.3125	2.331350098
-2543.818359	7.066162109	2.3125	2.331833496
-2544.345703	7.067626953	2.30078125	2.332316895
-2544.960938	7.069335938	2.32421875	2.332880859
-2545.576172	7.071044922	2.30078125	2.333444824
-2546.367188	7.073242188	2.3203125	2.334169922
-2547.158203	7.075439453	2.30859375	2.33489502
-2548.212891	7.078369141	2.30859375	2.335861816
-2549.355469	7.081542969	2.32421875	2.33690918
-2550.673828	7.085205078	2.3046875	2.338117676
-2552.167969	7.089355469	2.3359375	2.339487305
-2553.75	7.09375	2.3125	2.3409375
-2555.332031	7.098144531	2.32421875	2.342387695
-2557.001953	7.102783203	2.328125	2.343918457
-2558.496094	7.106933594	2.31640625	2.345288086
-2559.814453	7.110595703	2.33984375	2.346496582
-2561.132813	7.114257813	2.31640625	2.347705078
-2562.275391	7.117431641	2.33984375	2.348752441
-2563.330078	7.120361328	2.32421875	2.349719238
-2564.208984	7.122802734	2.32421875	2.350524902
-2565	7.125	2.3359375	2.35125
-2565.703125	7.126953125	2.31640625	2.351894531
-2566.318359	7.128662109	2.33984375	2.352458496
-2567.109375	7.130859375	2.3203125	2.353183594
-2567.988281	7.133300781	2.3359375	2.353989258
-2568.955078	7.135986328	2.3359375	2.354875488
-2570.097656	7.139160156	2.328125	2.355922852
-2571.240234	7.142333984	2.3515625	2.356970215
-2572.470703	7.145751953	2.3203125	2.358098145
-2573.613281	7.148925781	2.34375	2.359145508
-2573.613281	7.148925781	2.328125	2.359145508
-2576.25	7.15625	2.33984375	2.3615625
-2577.480469	7.159667969	2.34765625	2.36269043
-2578.886719	7.163574219	2.3203125	2.363979492
-2580.46875	7.16796875	2.35546875	2.365429688
-2582.050781	7.172363281	2.33984375	2.366879883
-2583.457031	7.176269531	2.3515625	2.368168945
-2584.863281	7.180175781	2.34375	2.369458008
-2586.09375	7.18359375	2.33984375	2.370585938
-2587.412109	7.187255859	2.359375	2.371794434
-2588.642578	7.190673828	2.33203125	2.372922363
-2589.785156	7.193847656	2.36328125	2.373969727
-2591.103516	7.197509766	2.33984375	2.375178223
-2592.333984	7.200927734	2.35546875	2.376306152
-2593.652344	7.204589844	2.36328125	2.377514648
-2595.058594	7.208496094	2.34765625	2.378803711
-2596.552734	7.212646484	2.37109375	2.38017334
-2598.222656	7.217285156	2.34765625	2.381704102
-2599.892578	7.221923828	2.3671875	2.383234863
-2601.5625	7.2265625	2.359375	2.384765625
-2603.320313	7.231445313	2.359375	2.386376953
-2605.166016	7.236572266	2.37109375	2.388068848
-2606.835938	7.241210938	2.34765625	2.389599609
-2608.945313	7.247070313	2.390625	2.391533203
-2610.878906	7.252441406	2.359375	2.393305664
-2612.724609	7.257568359	2.375	2.394997559
-2614.306641	7.261962891	2.375	2.396447754
-2615.800781	7.266113281	2.36328125	2.397817383
-2617.294922	7.270263672	2.390625	2.399187012
-2618.525391	7.273681641	2.36328125	2.400314941
-2619.755859	7.277099609	2.390625	2.401442871
-2620.986328	7.280517578	2.375	2.402570801
-2622.304688	7.284179688	2.375	2.403779297
-2623.623047	7.287841797	2.3984375	2.404987793
-2624.941406	7.291503906	2.3671875	2.406196289
-2626.171875	7.294921875	2.3984375	2.407324219
-2627.314453	7.298095703	2.375	2.408371582
-2628.544922	7.301513672	2.39453125	2.409499512
-2629.6875	7.3046875	2.38671875	2.410546875
-2630.742188	7.307617188	2.3828125	2.411513672
-2631.796875	7.310546875	2.3984375	2.412480469
-2632.939453	7.313720703	2.37890625	2.413527832
-2634.082031	7.316894531	2.40625	2.414575195
-2635.224609	7.320068359	2.3828125	2.415622559
-2636.455078	7.323486328	2.39453125	2.416750488
-2637.685547	7.326904297	2.3984375	2.417878418
-2639.003906	7.330566406	2.390625	2.419086914
-2640.146484	7.333740234	2.40234375	2.420134277
-2641.464844	7.337402344	2.37890625	2.421342773
-2642.695313	7.340820313	2.40625	2.422470703
-2643.837891	7.343994141	2.40234375	2.423518066
-2645.068359	7.347412109	2.39453125	2.424645996
-2646.210938	7.350585938	2.4140625	2.425693359
-2647.265625	7.353515625	2.390625	2.426660156
-2648.320313	7.356445313	2.41796875	2.427626953
-2649.375	7.359375	2.3984375	2.42859375
-2650.341797	7.362060547	2.41015625	2.42947998
-2651.308594	7.364746094	2.41015625	2.430366211
-2652.275391	7.367431641	2.3984375	2.431252441
-2653.242188	7.370117188	2.421875	2.432138672
-2654.296875	7.373046875	2.3984375	2.433105469
-2655.439453	7.376220703	2.41796875	2.434152832
-2656.582031	7.379394531	2.40625	2.435200195
-2657.8125	7.3828125	2.41015625	2.436328125
-2659.042969	7.386230469	2.4296875	2.437456055
-2660.097656	7.389160156	2.40234375	2.438422852
-2661.152344	7.392089844	2.4296875	2.439389648
-2662.207031	7.395019531	2.41015625	2.440356445
-2663.261719	7.397949219	2.421875	2.441323242
-2664.052734	7.400146484	2.421875	2.44204834
-2664.931641	7.402587891	2.41015625	2.442854004
-2665.986328	7.405517578	2.43359375	2.443820801
-2667.128906	7.408691406	2.41015625	2.444868164
-2668.447266	7.412353516	2.43359375	2.44607666
-2669.677734	7.415771484	2.41796875	2.44720459
-2671.083984	7.419677734	2.42578125	2.448493652
-2672.490234	7.423583984	2.44140625	2.449782715
-2673.984375	7.427734375	2.41796875	2.451152344
-2675.390625	7.431640625	2.4453125	2.452441406
-2676.796875	7.435546875	2.41796875	2.453730469
-2678.291016	7.439697266	2.4453125	2.455100098
-2679.785156	7.443847656	2.43359375	2.456469727
-2681.279297	7.447998047	2.4296875	2.457839355
-2682.773438	7.452148438	2.453125	2.459208984
-2684.267578	7.456298828	2.421875	2.460578613
-2685.410156	7.459472656	2.453125	2.461625977
-2686.728516	7.463134766	2.43359375	2.462834473
-2688.046875	7.466796875	2.4453125	2.464042969
-2688.046875	7.466796875	2.4453125	2.464042969
-2690.332031	7.473144531	2.4296875	2.466137695
-2691.474609	7.476318359	2.4609375	2.467185059
-2692.617188	7.479492188	2.4375	2.468232422
-2693.671875	7.482421875	2.453125	2.469199219
-2694.814453	7.485595703	2.44921875	2.470246582
-2695.869141	7.488525391	2.4453125	2.471213379
-2697.011719	7.491699219	2.4609375	2.472260742
-2698.066406	7.494628906	2.44140625	2.473227539
-2699.033203	7.497314453	2.46875	2.47411377
-2700.087891	7.500244141	2.44921875	2.475080566
-2701.054688	7.502929688	2.4609375	2.475966797
-2702.021484	7.505615234	2.4609375	2.476853027
-2703.076172	7.508544922	2.44921875	2.477819824
-2704.042969	7.511230469	2.46875	2.478706055
-2705.097656	7.514160156	2.44921875	2.479672852
-2706.240234	7.517333984	2.47265625	2.480720215
-2707.294922	7.520263672	2.45703125	2.481687012
-2708.525391	7.523681641	2.45703125	2.482814941
-2709.580078	7.526611328	2.4765625	2.483781738
-2710.810547	7.530029297	2.453125	2.484909668
-2712.216797	7.533935547	2.4765625	2.48619873
-2713.623047	7.537841797	2.4609375	2.487487793
-2715.292969	7.542480469	2.4765625	2.489018555
-2717.050781	7.547363281	2.47265625	2.490629883
-2718.632813	7.551757813	2.46484375	2.492080078
-2719.951172	7.555419922	2.484375	2.493288574
-2721.09375	7.55859375	2.4609375	2.494335938
-2722.060547	7.561279297	2.484375	2.495222168
-2723.115234	7.564208984	2.47265625	2.496188965
-2724.257813	7.567382813	2.47265625	2.497236328
-2725.3125	7.5703125	2.48828125	2.498203125
-2726.455078	7.573486328	2.47265625	2.499250488
-2727.685547	7.576904297	2.48828125	2.500378418
-2729.179688	7.581054688	2.47265625	2.501748047
-2730.673828	7.585205078	2.48828125	2.503117676
-2732.080078	7.589111328	2.48828125	2.504406738
-2733.662109	7.593505859	2.48046875	2.505856934
-2735.068359	7.597412109	2.4921875	2.507145996
-2736.386719	7.601074219	2.4765625	2.508354492
-2737.529297	7.604248047	2.5	2.509401855
-2738.408203	7.606689453	2.48046875	2.51020752
-2739.199219	7.608886719	2.49609375	2.510932617
-2739.990234	7.611083984	2.49609375	2.511657715
-2740.605469	7.612792969	2.48046875	2.51222168
-2741.220703	7.614501953	2.5078125	2.512785645
-2741.923828	7.616455078	2.48046875	2.513430176
-2742.714844	7.618652344	2.50390625	2.514155273
-2743.681641	7.621337891	2.49609375	2.515041504
-2744.736328	7.624267578	2.49609375	2.516008301
-2746.142578	7.628173828	2.515625	2.517297363
-2747.460938	7.631835938	2.484375	2.518505859
-2749.130859	7.636474609	2.515625	2.520036621
-2751.064453	7.641845703	2.49609375	2.521809082
-2753.173828	7.647705078	2.5078125	2.523742676
-2755.195313	7.653320313	2.5078125	2.525595703
-2757.128906	7.658691406	2.5	2.527368164
-2758.886719	7.663574219	2.5234375	2.528979492
-2760.644531	7.668457031	2.50390625	2.53059082
-2762.402344	7.673339844	2.5234375	2.532202148
-2764.072266	7.677978516	2.51171875	2.53373291
-2765.742188	7.682617188	2.51171875	2.535263672
-2767.236328	7.686767578	2.52734375	2.536633301
-2768.730469	7.690917969	2.51171875	2.53800293
-2770.048828	7.694580078	2.53515625	2.539211426
-2771.279297	7.697998047	2.51171875	2.540339355
-2772.597656	7.701660156	2.53515625	2.541547852
-2773.828125	7.705078125	2.53515625	2.542675781
-2775.146484	7.708740234	2.515625	2.543884277
-2776.464844	7.712402344	2.54296875	2.545092773
-2777.871094	7.716308594	2.515625	2.546381836
-2779.277344	7.720214844	2.54296875	2.547670898
-2780.771484	7.724365234	2.52734375	2.549040527
-2782.353516	7.728759766	2.53515625	2.550490723
-2783.759766	7.732666016	2.5390625	2.551779785
-2785.253906	7.736816406	2.53125	2.553149414
-2786.660156	7.740722656	2.54296875	2.554438477
-2787.978516	7.744384766	2.52734375	2.555646973
-2789.384766	7.748291016	2.546875	2.556936035
-2790.791016	7.752197266	2.54296875	2.558225098
-2792.197266	7.756103516	2.53515625	2.55951416
-2793.515625	7.759765625	2.55859375	2.560722656
-2794.833984	7.763427734	2.53515625	2.561931152
-2796.064453	7.766845703	2.5546875	2.563059082
-2797.207031	7.770019531	2.54296875	2.564106445
-2798.4375	7.7734375	2.54296875	2.565234375
-2799.580078	7.776611328	2.55859375	2.566281738
-2800.634766	7.779541016	2.5390625	2.567248535
-2801.777344	7.782714844	2.5625	2.568295898
-2803.007813	7.786132813	2.5390625	2.569423828
-2804.150391	7.789306641	2.55859375	2.570471191
-2805.205078	7.792236328	2.55078125	2.571437988
-2806.259766	7.795166016	2.55078125	2.572404785
-2807.402344	7.798339844	2.56640625	2.573452148
-2808.457031	7.801269531	2.5390625	2.574418945
-2809.511719	7.804199219	2.5703125	2.575385742
-2810.478516	7.806884766	2.54296875	2.576271973
-2811.445313	7.809570313	2.55859375	2.577158203
-2811.445313	7.809570313	2.5625	2.577158203
-2813.291016	7.814697266	2.55078125	2.578850098
-2814.345703	7.817626953	2.578125	2.579816895
-2815.3125	7.8203125	2.55078125	2.580703125
-2816.279297	7.822998047	2.57421875	2.581589355
-2817.421875	7.826171875	2.5625	2.582636719
-2818.476563	7.829101563	2.5625	2.583603516
-2819.443359	7.831787109	2.57421875	2.584489746
-2820.585938	7.834960938	2.55078125	2.585537109
-2821.904297	7.838623047	2.58203125	2.586745605
-2823.222656	7.842285156	2.55859375	2.587954102
-2824.453125	7.845703125	2.578125	2.589082031
-2825.595703	7.848876953	2.57421875	2.590129395
-2826.826172	7.852294922	2.56640625	2.591257324
-2827.96875	7.85546875	2.58203125	2.592304688
-2829.199219	7.858886719	2.55859375	2.593432617
-2830.253906	7.861816406	2.578125	2.594399414
-2831.396484	7.864990234	2.5703125	2.595446777
-2832.539063	7.868164063	2.57421875	2.596494141
-2833.681641	7.871337891	2.5859375	2.597541504
-2834.824219	7.874511719	2.56640625	2.598588867
-2835.791016	7.877197266	2.5859375	2.599475098
-2836.845703	7.880126953	2.5703125	2.600441895
-2837.8125	7.8828125	2.5859375	2.601328125
-2838.779297	7.885498047	2.5859375	2.602214355
-2839.658203	7.887939453	2.57421875	2.60302002
-2840.712891	7.890869141	2.6015625	2.603986816
-2841.679688	7.893554688	2.578125	2.604873047
-2842.558594	7.895996094	2.6015625	2.605678711
-2843.613281	7.898925781	2.5859375	2.606645508
-2844.580078	7.901611328	2.58984375	2.607531738
-2845.722656	7.904785156	2.59375	2.608579102
-2846.865234	7.907958984	2.578125	2.609626465
-2848.183594	7.911621094	2.60546875	2.610834961
-2849.414063	7.915039063	2.58203125	2.611962891
-2850.644531	7.918457031	2.6015625	2.61309082
-2851.962891	7.922119141	2.59765625	2.614299316
-2853.105469	7.925292969	2.59375	2.61534668
-2854.072266	7.927978516	2.61328125	2.61623291
-2854.863281	7.930175781	2.58984375	2.616958008
-2855.830078	7.932861328	2.62109375	2.617844238
-2856.708984	7.935302734	2.59375	2.618649902
-2857.587891	7.937744141	2.6015625	2.619455566
-2858.554688	7.940429688	2.609375	2.620341797
-2859.609375	7.943359375	2.6015625	2.621308594
-2860.839844	7.946777344	2.62109375	2.622436523
-2862.246094	7.950683594	2.58984375	2.623725586
-2863.828125	7.955078125	2.62109375	2.625175781
-2865.146484	7.958740234	2.60546875	2.626384277
-2866.464844	7.962402344	2.61328125	2.627592773
-2868.046875	7.966796875	2.625	2.629042969
-2869.804688	7.971679688	2.59765625	2.630654297
-2871.474609	7.976318359	2.625	2.632185059
-2871.474609	7.976318359	2.60546875	2.632185059
-2874.990234	7.986083984	2.62109375	2.635407715
-2876.396484	7.989990234	2.62890625	2.636696777
-2877.714844	7.993652344	2.60546875	2.637905273
-2879.033203	7.997314453	2.63671875	2.63911377
-2880.175781	8.000488281	2.609375	2.640161133
-2881.054688	8.002929688	2.63671875	2.640966797
-2882.197266	8.006103516	2.625	2.64201416
-2883.076172	8.008544922	2.625	2.642819824
-2883.955078	8.010986328	2.63671875	2.643625488
-2883.955078	8.010986328	2.6171875	2.643625488
-2885.800781	8.016113281	2.6484375	2.645317383
-2886.855469	8.019042969	2.62109375	2.64628418
-2888.085938	8.022460938	2.63671875	2.647412109
-2889.228516	8.025634766	2.6328125	2.648459473
-2890.546875	8.029296875	2.625	2.649667969
-2892.041016	8.033447266	2.6484375	2.651037598
-2893.447266	8.037353516	2.62109375	2.65232666
-2894.853516	8.041259766	2.64453125	2.653615723
-2896.435547	8.045654297	2.62890625	2.655065918
-2896.435547	8.045654297	2.63671875	2.655065918
-2899.248047	8.053466797	2.65625	2.657644043
-2900.742188	8.057617188	2.62890625	2.659013672
-2902.148438	8.061523438	2.65625	2.660302734
-2903.554688	8.065429688	2.6328125	2.661591797
-2904.960938	8.069335938	2.65234375	2.662880859
-2906.455078	8.073486328	2.6484375	2.664250488
-2907.861328	8.077392578	2.6484375	2.665539551
-2909.443359	8.081787109	2.66015625	2.666989746
-2911.113281	8.086425781	2.6328125	2.668520508
-2912.783203	8.091064453	2.67578125	2.67005127
-2914.365234	8.095458984	2.65234375	2.671501465
-2915.859375	8.099609375	2.65625	2.672871094
-2917.353516	8.103759766	2.6640625	2.674240723
-2918.671875	8.107421875	2.6484375	2.675449219
-2919.814453	8.110595703	2.671875	2.676496582
-2920.869141	8.113525391	2.65234375	2.677463379
-2921.923828	8.116455078	2.6640625	2.678430176
-2923.154297	8.119873047	2.66015625	2.679558105
-2924.296875	8.123046875	2.6640625	2.680605469
-2925.439453	8.126220703	2.67578125	2.681652832
-2926.494141	8.129150391	2.65625	2.682619629
-2927.460938	8.131835938	2.6796875	2.683505859
-2928.603516	8.135009766	2.6640625	2.684553223
-2929.746094	8.138183594	2.671875	2.685600586
-2931.064453	8.141845703	2.67578125	2.686809082
-2932.294922	8.145263672	2.6640625	2.687937012
-2933.613281	8.148925781	2.68359375	2.689145508
-2935.019531	8.152832031	2.65625	2.69043457
-2935.019531	8.152832031	2.6875	2.69043457
-2937.65625	8.16015625	2.671875	2.692851563
-2938.798828	8.163330078	2.671875	2.693898926
-2939.853516	8.166259766	2.68359375	2.694865723
-2940.996094	8.169433594	2.66015625	2.695913086
-2942.314453	8.173095703	2.703125	2.697121582
-2943.632813	8.176757813	2.671875	2.698330078
-2945.039063	8.180664063	2.69140625	2.699619141
-2946.533203	8.184814453	2.69140625	2.70098877
-2948.115234	8.189208984	2.671875	2.702438965
-2948.115234	8.189208984	2.6953125	2.702438965
-2950.664063	8.196289063	2.67578125	2.704775391
-2951.982422	8.199951172	2.703125	2.705983887
-2953.125	8.203125	2.6875	2.70703125
-2954.267578	8.206298828	2.69140625	2.708078613
-2955.410156	8.209472656	2.69921875	2.709125977
-2956.640625	8.212890625	2.68359375	2.710253906
-2958.134766	8.217041016	2.7109375	2.711623535
-2959.980469	8.222167969	2.6875	2.71331543
-2962.089844	8.228027344	2.703125	2.715249023
-2962.089844	8.228027344	2.703125	2.715249023
-2966.748047	8.240966797	2.6953125	2.719519043
-2969.296875	8.248046875	2.7265625	2.721855469
-2971.582031	8.254394531	2.6953125	2.723950195
-2973.867188	8.260742188	2.72265625	2.726044922
-2976.152344	8.267089844	2.70703125	2.728139648
-2978.085938	8.272460938	2.71484375	2.729912109
-2979.84375	8.27734375	2.7265625	2.731523438
-2981.601563	8.282226563	2.703125	2.733134766
-2983.095703	8.286376953	2.7265625	2.734504395
-2984.501953	8.290283203	2.70703125	2.735793457
-2985.820313	8.293945313	2.73046875	2.737001953
-2987.050781	8.297363281	2.72265625	2.738129883
-2988.369141	8.301025391	2.71875	2.739338379
-2989.423828	8.303955078	2.73046875	2.740305176
-2990.566406	8.307128906	2.71484375	2.741352539
-2991.708984	8.310302734	2.73828125	2.742399902
-2992.763672	8.313232422	2.71875	2.743366699
-2993.730469	8.315917969	2.73046875	2.74425293
-2994.697266	8.318603516	2.734375	2.74513916
-2995.751953	8.321533203	2.72265625	2.746105957
-2996.71875	8.32421875	2.74609375	2.746992188
-2997.949219	8.327636719	2.71875	2.748120117
-2999.267578	8.331298828	2.74609375	2.749328613
-3000.585938	8.334960938	2.734375	2.750537109
-3001.992188	8.338867188	2.73046875	2.751826172
-3003.486328	8.343017578	2.75	2.753195801
-3004.892578	8.346923828	2.734375	2.754484863
-3006.298828	8.350830078	2.75	2.755773926
-3007.705078	8.354736328	2.734375	2.757062988
-3008.935547	8.358154297	2.75	2.758190918
-3010.078125	8.361328125	2.74609375	2.759238281
-3011.044922	8.364013672	2.73828125	2.760124512
-3012.011719	8.366699219	2.7578125	2.761010742
-3012.978516	8.369384766	2.73046875	2.761896973
-3014.033203	8.372314453	2.76171875	2.76286377
-3015	8.375	2.74609375	2.76375
-3016.230469	8.378417969	2.75	2.76487793
-3017.373047	8.381591797	2.76171875	2.765925293
-3018.691406	8.385253906	2.7421875	2.767133789
-3019.921875	8.388671875	2.76953125	2.768261719
-3021.152344	8.392089844	2.74609375	2.769389648
-3022.470703	8.395751953	2.76171875	2.770598145
-3023.525391	8.398681641	2.7578125	2.771564941
-3024.492188	8.401367188	2.75390625	2.772451172
-3025.634766	8.404541016	2.77734375	2.773498535
-3026.953125	8.408203125	2.7578125	2.774707031
-3028.095703	8.411376953	2.7734375	2.775754395
-3029.238281	8.414550781	2.7578125	2.776801758
-3030.46875	8.41796875	2.76171875	2.777929688
-3031.523438	8.420898438	2.77734375	2.778896484
-3032.666016	8.424072266	2.7578125	2.779943848
-3033.632813	8.426757813	2.79296875	2.780830078
-3034.6875	8.4296875	2.7578125	2.781796875
-3035.654297	8.432373047	2.77734375	2.782683105
-3036.621094	8.435058594	2.76953125	2.783569336
-3037.587891	8.437744141	2.765625	2.784455566
-3038.554688	8.440429688	2.78125	2.785341797
-3039.609375	8.443359375	2.76171875	2.786308594
-3040.576172	8.446044922	2.78515625	2.787194824
-3041.630859	8.448974609	2.76953125	2.788161621
-3042.685547	8.451904297	2.78125	2.789128418
-3043.740234	8.454833984	2.78515625	2.790095215
-3044.707031	8.457519531	2.76953125	2.790981445
-3045.761719	8.460449219	2.79296875	2.791948242
-3046.992188	8.463867188	2.765625	2.793076172
-3048.310547	8.467529297	2.7890625	2.794284668
-3049.541016	8.470947266	2.78125	2.795412598
-3050.859375	8.474609375	2.78515625	2.796621094
-3052.177734	8.478271484	2.79296875	2.79782959
-3053.496094	8.481933594	2.77734375	2.799038086
-3054.814453	8.485595703	2.80078125	2.800246582
-3056.308594	8.489746094	2.78125	2.801616211
-3057.802734	8.493896484	2.79296875	2.80298584
-3059.560547	8.498779297	2.80078125	2.804597168
-3061.230469	8.503417969	2.78515625	2.80612793
-3062.900391	8.508056641	2.8046875	2.807658691
-3064.658203	8.512939453	2.79296875	2.80927002
-3066.416016	8.517822266	2.8125	2.810881348
-3068.261719	8.522949219	2.796875	2.812573242
-3070.195313	8.528320313	2.8046875	2.814345703
-3072.128906	8.533691406	2.8125	2.816118164
-3074.238281	8.539550781	2.79296875	2.818051758
-3076.259766	8.545166016	2.82421875	2.819904785
-3078.28125	8.55078125	2.8046875	2.821757813
-3080.126953	8.555908203	2.8203125	2.823449707
-3081.796875	8.560546875	2.8203125	2.824980469
-3083.291016	8.564697266	2.8125	2.826350098
-3084.785156	8.568847656	2.83203125	2.827719727
-3086.191406	8.572753906	2.80859375	2.829008789
-3087.421875	8.576171875	2.83203125	2.830136719
-3088.652344	8.579589844	2.81640625	2.831264648
-3090.058594	8.583496094	2.828125	2.832553711
-3091.640625	8.587890625	2.8359375	2.834003906
-3093.222656	8.592285156	2.80859375	2.835454102
-3094.980469	8.597167969	2.84375	2.83706543
-3096.738281	8.602050781	2.82421875	2.838676758
-3098.671875	8.607421875	2.8359375	2.840449219
-3100.605469	8.612792969	2.8359375	2.84222168
-3102.802734	8.618896484	2.82421875	2.84423584
-3105.087891	8.625244141	2.85546875	2.846330566
-3107.285156	8.631347656	2.8203125	2.848344727
-3109.482422	8.637451172	2.859375	2.850358887
-3111.767578	8.643798828	2.8359375	2.852453613
-3114.052734	8.650146484	2.8515625	2.85454834
-3116.337891	8.656494141	2.859375	2.856643066
-3118.710938	8.663085938	2.84375	2.858818359
-3120.908203	8.669189453	2.87109375	2.86083252
-3123.193359	8.675537109	2.84765625	2.862927246
-3125.478516	8.681884766	2.8671875	2.865021973
-3127.675781	8.687988281	2.86328125	2.867036133
-3129.609375	8.693359375	2.859375	2.868808594
-3131.542969	8.698730469	2.87109375	2.870581055
-3133.388672	8.703857422	2.84765625	2.872272949
-3135.234375	8.708984375	2.88671875	2.873964844
-3137.080078	8.714111328	2.8671875	2.875656738
-3138.837891	8.718994141	2.87890625	2.877268066
-3140.507813	8.723632813	2.87890625	2.878798828
-3142.001953	8.727783203	2.86328125	2.880168457
-3143.408203	8.731689453	2.89453125	2.88145752
-3144.638672	8.735107422	2.859375	2.882585449
-3145.957031	8.738769531	2.890625	2.883793945
-3147.275391	8.742431641	2.87890625	2.885002441
-3148.59375	8.74609375	2.875	2.886210938
-3150	8.75	2.89453125	2.8875
-3151.582031	8.754394531	2.875	2.888950195
-3153.251953	8.759033203	2.90234375	2.890480957
-3154.921875	8.763671875	2.87890625	2.892011719
-3156.943359	8.769287109	2.890625	2.893864746
-3159.140625	8.775390625	2.89453125	2.895878906
-3161.513672	8.781982422	2.8828125	2.898054199
-3164.0625	8.7890625	2.91015625	2.900390625
-3166.435547	8.795654297	2.890625	2.902565918
-3168.896484	8.802490234	2.91015625	2.904821777
-3171.357422	8.809326172	2.90234375	2.907077637
-3173.642578	8.815673828	2.90234375	2.909172363
-3175.751953	8.821533203	2.91796875	2.911105957
-3177.773438	8.827148438	2.90234375	2.912958984
-3179.443359	8.831787109	2.9296875	2.914489746
-3181.025391	8.836181641	2.90234375	2.915939941
-3182.519531	8.840332031	2.921875	2.91730957
-3184.101563	8.844726563	2.921875	2.918759766
-3185.683594	8.849121094	2.91015625	2.920209961
-3187.265625	8.853515625	2.92578125	2.921660156
-3188.759766	8.857666016	2.90625	2.923029785
-3190.253906	8.861816406	2.93359375	2.924399414
-3191.923828	8.866455078	2.91796875	2.925930176
-3193.769531	8.871582031	2.92578125	2.92762207
-3195.703125	8.876953125	2.9375	2.929394531
-3197.8125	8.8828125	2.921875	2.931328125
-3199.746094	8.888183594	2.9375	2.933100586
-3201.591797	8.893310547	2.9296875	2.93479248
-3202.998047	8.897216797	2.94140625	2.936081543
-3204.140625	8.900390625	2.93359375	2.937128906
-3205.195313	8.903320313	2.9296875	2.938095703
-3206.777344	8.907714844	2.953125	2.939545898
-3208.798828	8.913330078	2.92578125	2.941398926
-3211.347656	8.920410156	2.95703125	2.943735352
-3214.072266	8.927978516	2.9375	2.94623291
-3216.972656	8.936035156	2.9453125	2.948891602
-3219.433594	8.942871094	2.95703125	2.951147461
-3221.71875	8.94921875	2.9375	2.953242188
-3223.652344	8.954589844	2.96875	2.955014648
-3225.146484	8.958740234	2.953125	2.956384277
-3226.289063	8.961914063	2.96484375	2.957431641
-3227.080078	8.964111328	2.9609375	2.958156738
-3227.34375	8.96484375	2.95703125	2.958398438
-3227.431641	8.965087891	2.96875	2.958479004
-3227.431641	8.965087891	2.94140625	2.958479004
-3227.431641	8.965087891	2.96875	2.958479004
-3227.431641	8.965087891	2.94921875	2.958479004
-3227.431641	8.965087891	2.96484375	2.958479004
-3228.574219	8.968261719	2.96484375	2.959526367
-3231.738281	8.977050781	2.95703125	2.962426758
-3235.605469	8.987792969	2.98046875	2.96597168
-3239.296875	8.998046875	2.95703125	2.969355469
-3241.933594	9.005371094	2.984375	2.971772461
-3243.339844	9.009277344	2.97265625	2.973061523
-3243.955078	9.010986328	2.96875	2.973625488
-3244.130859	9.011474609	2.9921875	2.973786621
-3244.130859	9.011474609	2.9609375	2.973786621
-3244.130859	9.011474609	2.984375	2.973786621
-3244.130859	9.011474609	2.96875	2.973786621
-3244.130859	9.011474609	2.98046875	2.973786621
-3244.130859	9.011474609	2.98046875	2.973786621
-3244.130859	9.011474609	2.9609375	2.973786621
-3244.130859	9.011474609	2.98046875	2.973786621
-3244.130859	9.011474609	2.96875	2.973786621
-3244.130859	9.011474609	2.984375	2.973786621
-3244.130859	9.011474609	2.97265625	2.973786621
-3245.185547	9.014404297	2.97265625	2.974753418
-3246.679688	9.018554688	2.984375	2.976123047
-3248.261719	9.022949219	2.97265625	2.977573242
-3249.667969	9.026855469	2.99609375	2.978862305
-3250.634766	9.029541016	2.96875	2.979748535
-3251.513672	9.031982422	2.98828125	2.980554199
-3252.041016	9.033447266	2.98828125	2.981037598
-3252.480469	9.034667969	2.97265625	2.98144043
-3252.832031	9.035644531	2.9921875	2.981762695
-3253.271484	9.036865234	2.96875	2.982165527
-3253.798828	9.038330078	2.9921875	2.982648926
-3254.765625	9.041015625	2.98046875	2.983535156
-3254.765625	9.041015625	2.984375	2.983535156
-3256.962891	9.047119141	2.9921875	2.985549316
-3257.841797	9.049560547	2.9765625	2.98635498
-3258.632813	9.051757813	3	2.987080078
-3259.248047	9.053466797	2.984375	2.987644043
-3259.6875	9.0546875	2.99609375	2.988046875
-3260.039063	9.055664063	2.98828125	2.988369141
-3260.390625	9.056640625	2.984375	2.988691406
-3260.742188	9.057617188	3	2.989013672
-3261.09375	9.05859375	2.98046875	2.989335938
-3261.533203	9.059814453	2.99609375	2.98973877
-3262.148438	9.061523438	2.984375	2.990302734
-3262.851563	9.063476563	2.9921875	2.990947266
-3263.642578	9.065673828	3	2.991672363
-3264.521484	9.068115234	2.98046875	2.992478027
-3265.400391	9.070556641	3.00390625	2.993283691
-3266.279297	9.072998047	2.984375	2.994089355
-3267.246094	9.075683594	3.00390625	2.994975586
-3268.125	9.078125	3	2.99578125
-3268.916016	9.080322266	2.98828125	2.996506348
-3269.619141	9.082275391	3.015625	2.997150879
-3270.410156	9.084472656	2.984375	2.997875977
-3271.201172	9.086669922	3.01171875	2.998601074
-3271.992188	9.088867188	2.9921875	2.999326172
-3272.871094	9.091308594	3.00390625	3.000131836
-3273.837891	9.093994141	3.0078125	3.001018066
